hash,family,objectives,s_1_weight_sum,s_2_weight_sum,s_3_weight_sum,s_4_weight_sum,s_5_weight_sum,selected
3fc2cdb87fb9fc35bb6a270f6ab2c69f,set-cover,3,10132,9985,9996,0,0,False
3fc40c71bae9690d88d8ce8911dc1ab0,ftp,2,776029,10082863,0,0,0,False
3fe24df4afb4f7889adc7b315f287abc,packup,3,2257,3207,2204,0,0,False
3feb04e3c4fc166da709cde5f672edf3,set-cover,3,7837,7165,7364,0,0,False
3ffc2dcdafd9ec4b9131d9b662391169,packup,2,1094,1400,0,0,0,False
400eaa5342470790fc4af9fc0cefa02c,packup,2,3616,2436,0,0,0,False
4017c2e861ab14a3462f89ef0003776a,mlic,2,220,5000,0,0,0,False
401891b1d8264e88f74cf81d62ea14ce,mlic,2,422,10000,0,0,0,True
4022b8020a1e3b7566d85512749481d9,ftp,2,16106,239300,0,0,0,False
402fe550369150b3a8ec3296ebe21a35,packup,2,0,1849,0,0,0,False
4042b2c7f1c72819cd1b8c4b9da0f304,packup,4,4663,868,5613,3880,0,True
4045378764e39a8907e81849632aa2ae,packup,2,2994,1059,0,0,0,False
404f2a0522bf055267fbc8040d03cc2d,set-cover-ep,3,10426,10475,10462,0,0,False
4061da9c776a4e4379ebde1811f7bd2c,set-cover,3,10523,10424,9675,0,0,False
4063bc5a2924785c8a67a9916d81bb53,packup,4,4402,5352,3812,3666,0,False
407a0ba96d39f87aa078e6382580df4e,mlic,2,32,50,0,0,0,False
4088ec186da4fe0c4f2b8b9b9c826572,packup,2,891,1088,0,0,0,False
40940c3d6ff87febff3b852480284ee1,packup,5,2949,904,3899,2252,2674,False
409bc4d83eef1db4d764405b9bd0f453,packup,3,570,1206,822,0,0,False
40a0e971c1217312175bc4ddd9d1409e,ftp,2,581720,8517543,0,0,0,False
40a217997ac9ef445542a54f5483b046,packup,3,893,1843,473,0,0,False
40ab567adf9265c3850ce96a3fa6bd7c,packup,4,4509,5459,3946,3751,0,False
40bd2f2d1b96f133ead999c5bf1fe639,ftp,2,694371,10475662,0,0,0,False
40cf07700a1827c92d55d9e2b06aefcf,set-cover,4,7837,7165,7364,7747,0,False
40e27af988daf74ab574001710374b2c,packup,2,576,557,0,0,0,False
40e402a205ac176c332f559fba980fde,packup,2,884,1085,0,0,0,False
40f3a16ac96bd756959882b417931978,set-cover-sc,5,8009,7558,7866,7189,7174,False
40fcb8e38cf7446343ed79a08fa1ceab,packup,2,2750,2650,0,0,0,False
40fd3f2a78a92c6d8e638de7ac5f6b8f,packup,3,4674,3082,3030,0,0,False
4103ada8e353160b705252bd677c481d,packup,4,4409,825,5359,3805,0,False
41085ecbdde513b2ac5efce1a24ff5c4,packup,3,576,538,1212,0,0,False
410b194dcfa4b610cdb17795a77ecf1f,ftp,2,216053,3010327,0,0,0,False
4111ed9ce5f5940b934d8f27618e3484,mlic,2,62,50,0,0,0,False
411583ae95f11597e9748bfcd6f0c61c,set-cover,5,7913,7905,7744,7801,7460,False
412cecf9eae2704939d80e57a8959b7e,packup,3,2166,885,1835,0,0,False
412d7140605016e141e5ccb4d2a52877,packup,1,109,0,0,0,0,False
4140881df9799679d40009bab115b47d,packup,3,1472,862,2422,0,0,False
4148e53c8a94f1ab29e4a44104f90a3b,set-cover-ep,2,7121,7027,0,0,0,False
414ad0a4d8d96a5d7a9c82ee042d1607,packup,4,4604,849,3984,3824,0,False
414df0c2ccc29131930815dba3fd6c78,packup,3,1486,2436,1727,0,0,False
414e7ee5214df18f7e13fe1edd838b06,set-cover,5,5130,5393,5044,5380,4960,False
415b1f40c1d6663d80838d2f4455dd2b,packup,2,0,824,0,0,0,False
4161d83795c26c823c1361231da52797,packup,2,41,197,0,0,0,False
4173e2b44fcde60ff78b5ae39173a80c,set-cover,3,4702,5335,4940,0,0,False
41758f2421b354fb7f9731daf25c9482,set-cover-ep,2,5048,5084,0,0,0,False
41963b5fd99a333981e105174c5af29e,packup,2,536,1212,0,0,0,False
41968b0c28ff7a7e21cbc015d2f32db8,ftp,2,17227,255300,0,0,0,False
41a2cf13ec7e1325aa77e5dcf7719688,packup,3,1043,2839,3935,0,0,False
41b6b4b3d8a41542fe835a0409faac84,packup,2,2839,3171,0,0,0,False
41c0e2b83e3b0b8bd5517e840585aac1,packup,2,2187,1718,0,0,0,False
41c38ce91f5da355f1a8cd29f68d28cf,packup,3,2275,879,2210,0,0,False
41c8bf51b7068cfcbcb96f82493f6e45,packup,3,5579,3856,3760,0,0,False
41ca267774dd096182f67b488d11008f,set-cover,3,5130,5393,5044,0,0,False
41d2f12dc3c767ccb312168cce995806,set-cover,4,5048,5084,4870,5115,0,False
41ec991d2621bef4b221951ead223822,mlic,2,230,5000,0,0,0,False
41f597ef1bbe4609f6f4d7fe434a8d97,set-cover,5,10132,9985,9996,10034,9417,False
41fea6645ce24693895ec1e78916b78a,packup,3,1805,1248,1593,0,0,False
41fff201f8506a1f89a447fbddac8995,set-cover-ep,4,5048,5084,4870,5115,0,False
420394140304f2d22ce32c34b193dfaa,packup,3,1315,3152,1429,0,0,False
420b9146f1c66c649b1be975ecf26d04,packup,2,2738,2670,0,0,0,False
4212345a2e8deebb3a0742f362321bee,set-cover,3,10037,9537,10011,0,0,False
4213106145100ced7d90b43198068648,packup,2,902,2448,0,0,0,False
421a8c09ce19a8f2c55fa19c83f6daa9,packup,4,1059,2728,3951,2660,0,False
42295c5901e5ebf2a21e297b47b23cf1,packup,1,534,0,0,0,0,False
423d35290b083b6e3b8b8555cc637b6c,packup,2,1188,2960,0,0,0,False
426dd7abfc8e2a6909a90edd358c1101,packup,2,849,2428,0,0,0,False
426f9277e78269a78796e66b42bb2942,packup,2,2342,2475,0,0,0,False
427104a7ab6e8f395d6ed73be5cceca5,packup,2,3246,1614,0,0,0,False
42a1707f94b03327a0cf6521a43e16b3,set-cover-sc,5,10132,9985,9996,10034,9417,False
42b2779e0f9372196f02a635eb43f0b2,packup,3,1125,3000,2762,0,0,False
42b79e73f63a5af55c5b4eb9c810691b,set-cover-ep,2,10005,9530,0,0,0,False
42bfc2f74bcc441619369b3dd0f686ff,packup,4,4265,5215,3544,3521,0,False
42c110e1e1ff1ce6ba84520e0c50eee8,set-cover-ep,2,10523,10424,0,0,0,False
42d41f849f21f8bf15ab4d1dc75e2b61,packup,3,576,558,831,0,0,False
42d55a84fa5730451b95bad5b19f27e3,set-cover,5,7350,7627,7189,7419,7434,False
42e1461b3302ea1789997d3e7c9a05b5,packup,2,150,1722,0,0,0,False
43044d26481ae0acc9c7be7723101b52,packup,2,3088,2416,0,0,0,False
4305016c9c42211659a2d0ac2122577b,packup,3,2308,3258,2252,0,0,False
430745c14482a12854efb5adddb38212,packup,2,360,155,0,0,0,False
43148cd5a8389196a63e2a52b7ff07f3,packup,3,902,5199,3495,0,0,False
4319e1796dab4b3b81fe25b6c1cef73e,packup,3,662,2483,1775,0,0,False
432f8dec6f1a3244d212be4080f09805,packup,3,2708,3658,2068,0,0,False
43412e64cc1739468cb1d52c10d4ae02,packup,4,2282,862,3232,2259,0,False
43429b70be21752cf6925834350f893e,packup,1,1137,0,0,0,0,False
434519bfec5dfaaf3b6961a7213f6f08,set-cover,3,5048,5084,4870,0,0,False
434d5e6b4dbaf29e3ebbdda57ec5261d,packup,2,544,2216,0,0,0,False
43719b8351836f42991a0a360e683a1a,packup,2,4831,2999,0,0,0,False
4380eea3b6cf02bc723588ce6e84e9cb,ftp,2,505845,7142484,0,0,0,False
438bd93a3908a9ac443b486967e524f2,set-cover,5,4702,5335,4940,4597,4944,False
438fdebfc67c39598252f9ba53d87e4d,packup,2,2729,872,0,0,0,False
43a943e61d2151ac9c9d69a0ff4fb22e,set-cover,3,7845,7508,7841,0,0,False
43b04305a0a56df1d0038fb82da9968a,packup,2,869,3322,0,0,0,False
43b5f23ca885da8c6de2f3cad96324e0,packup,4,848,5385,3867,3706,0,False
43b9da69a996d499ca5c517eb4e99cf7,set-cover-sc,2,7233,6660,0,0,0,False
43d034158fbc2b6e7622754a5522358b,packup,3,2310,3260,2248,0,0,False
43df9fdf326c8f0f5e789202732b64d8,packup,3,3017,1071,470,0,0,False
43e33f7ad494b696d5d0843850b42222,packup,3,2723,3673,2072,0,0,False
43ef9cebd6cd9e642ae4299715aa5238,mlic,2,176,1000,0,0,0,False
43fa0c0d7e21542fb897e6c645b3cdae,set-cover-sc,3,7837,7165,7364,0,0,False
4403eb0052a050fda2ccbf4c406fea90,mlic,2,230,100,0,0,0,False
4408cd574d71b5ae424ef619ffce0aea,packup,3,894,3398,2336,0,0,False
4409bef50cdd938899b498c64e12f54f,packup,4,2942,832,2248,2675,0,False
441a3970303d5843238bf93d57c2685a,packup,2,555,831,0,0,0,False
4422618127fc614ff26e4548c2612ae7,packup,4,4458,811,3885,3719,0,False
4422d5c6723afc6720ca3fa16e660103,packup,4,1435,3000,1063,476,0,False
44237c51903f33464ec6921ff039c751,packup,3,576,555,831,0,0,False
4428c083da7b47dbfd09d0b3a44614cc,set-cover-sc,4,5130,5393,5044,5380,0,False
44396312b7fd7c618d63ea83a772b377,packup,3,576,557,831,0,0,False
44425e7dfa6ab59cca37c293555e5e66,packup,2,2617,1859,0,0,0,False
4445c8f317ba7cbbc709c21980e65891,packup,4,861,849,1811,461,0,False
444938db54894b26dc5bc13b0ceb7aa5,packup,3,2994,1062,405,0,0,False
444bedaf4982ecc9a11475169b1ec716,packup,3,827,3885,3726,0,0,False
444c8c91f93e65644c5734ffb8cc4e92,set-cover-sc,5,5214,4915,5224,5153,5042,True
4450c6e0b91850579c4e6787fb6fe040,set-cover,5,10129,10377,9390,10900,10037,False
445c3d5b3782b8b23a1d2818032bc47f,set-cover-ep,4,10426,10475,10462,10115,0,False
445ec4a66b5b3caad521b35b0475b398,packup,3,921,461,878,0,0,False
445fb011ac886f3bf3de336dd445d5f7,packup,2,1280,1587,0,0,0,False
4470e685870be39b9f5538b6559280fb,packup,3,2726,3362,1661,0,0,False
447e90e3708bde0d98b94ea0b5a83fc7,packup,3,2666,3616,2436,0,0,False
447ef4d9005aadc6df1fc25689461b8f,packup,2,1259,1146,0,0,0,False
44830e76c6075a739d3f434a82833f9a,mlic,2,102,100,0,0,0,False
44866987a03c3b1c2d47ed4ff10c7629,packup,3,3458,2773,2761,0,0,False
448f7cdec0d0c6db99e0a5ee1a0398cd,set-cover-sc,2,9361,9082,0,0,0,False
4494930a8982624bdd1fca8c956dde4e,packup,3,2726,3362,1661,0,0,False
44989115730317aac1f8407f9c8b1be5,packup,2,367,340,0,0,0,False
44b6c9698cfbcc1c62b2ef74cc0463e4,packup,2,576,558,0,0,0,False
44be837bc680c9ad7cd73757327f711f,set-cover-ep,3,7913,7905,7744,0,0,False
44c2e730fd49b47b36cddc1504406c00,packup,3,3438,2821,2716,0,0,False
44c390d219e89431daca347770a514bf,packup,2,2009,2959,0,0,0,False
44cd90b015fb49317e48e12bc131e30a,packup,3,3152,2526,2509,0,0,False
44f0db0e4e6bed74f21a9fce066300ff,packup,3,909,5302,3723,0,0,False
44f23d3b2a316e5d202da3e5d25d7f09,packup,1,84,0,0,0,0,False
44fa1afe592be8179e9938f0c42ba1b3,set-cover,5,7350,7627,7189,7419,7434,False
45067a054a3c1287c9ac013ba7826c26,packup,2,853,3472,0,0,0,False
4506b7cc19a8d6aabab39a77c8e764a0,packup,3,868,2434,1732,0,0,False
450b88d66985c404c93d03eabfa60810,spot5,2,868,635,0,0,0,False
45114679ca5bb29a75605cbe879fb9a3,packup,3,884,3563,3534,0,0,False
451a2baa32b53225d9f653954b14461c,packup,3,2488,1434,1774,0,0,False
451c54305f0d4705bab0b8e318889b9f,packup,2,2546,2540,0,0,0,False
45352655ef82917b45084ca4cf5b2e44,packup,3,3424,1739,2122,0,0,False
45495f517b87bdda8aa28a0871cd65ef,packup,2,884,3842,0,0,0,False
4565a11e8467274eceb71c1d5d1de448,packup,4,153,1435,1725,293,0,False
45732b7e1d1afb7d37be2763d582c33c,packup,4,538,3426,1760,2126,0,False
457fad9509d7db65de8ea6f14634dd0a,packup,3,2391,872,3341,0,0,False
45823590d4ed0165bedf55262b13ffc5,packup,4,2539,827,3489,2417,0,False
4583b63e0736cd080453c7df751445d6,packup,3,4221,5171,3668,0,0,False
45852698e8b5f28e292d16aaa259bdd4,packup,3,3866,2226,2659,0,0,False
4585390b8201de01f483d644aea48114,packup,2,2391,1348,0,0,0,False
459367d930d81d999b60a2966cb405c5,packup,2,0,653,0,0,0,False
45949ecbd378b643bfe59e019cd00796,packup,3,2789,549,1758,0,0,False
4595dbc6dff05e380a1b6d1a79b3ef6b,set-cover,3,10523,10424,9675,0,0,False
4599e52d3a6f1b9b65fdcaffc16b9c45,packup,3,903,5406,3885,0,0,False
45a7fbcf867d2e536a8e79417b4566ad,packup,2,778,741,0,0,0,False
45b34ef04aa5d64f2d6521d98365660a,packup,3,3878,2229,2662,0,0,False
45b382121fdd587646fe5ba39e1efc33,set-cover-sc,4,5557,4869,5392,5083,0,False
45b5ff7cd9221741090400c8583b6bef,set-cover-ep,4,10523,10424,9675,9725,0,False
45b72d523fb4c8dfe2d84246b09aeb85,packup,4,1431,1401,1064,475,0,False
45bdd2dd775a9e709bad6d8383d02de3,set-cover,3,5048,5084,4870,0,0,False
45bed0cf1db5702bca1610309cb9e8e9,spot5,3,3,31,326,0,0,False
45cc6c37a0151c2845e7b78465134a16,packup,4,2962,3912,2259,2690,0,False
45ce8965ca3466ba4688403f768b6a20,packup,2,2635,2634,0,0,0,False
45d3e3eb1bb95249b9ca9bb1ca749ffa,set-cover-ep,2,7837,7165,0,0,0,False
45e9f6d2fbc1ade534f5a2f112845508,packup,4,2934,744,2243,2673,0,False
45eb47d645f2207f051a1bfc76560904,packup,3,1046,2750,2650,0,0,False
45ef585ad1b932cac0e688ffdcb48284,packup,3,4374,880,3781,0,0,False
45f82464c3fb987272eb263d26fded44,packup,2,873,3413,0,0,0,False
45fb414fc76334bba82c858588fd1fc7,packup,2,936,1043,0,0,0,False
45fcf2a40e212c8c9a7a566c2e081876,packup,2,1982,2932,0,0,0,False
461159df41a24a745b08edfa668a3dd2,mlic,2,28,50,0,0,0,False
461ca97a440f962d63a7d902ca92eecb,packup,4,2928,804,2252,2669,0,False
462276aa4278211327aaaaa2273da36e,packup,2,562,1212,0,0,0,False
462bd980a232dca0bc41ce821e15f73c,set-cover-sc,2,5550,4859,0,0,0,False
4652f04058cf9822d45e93e26c0c79e2,packup,3,361,899,1311,0,0,False
465832cdac2229eb9accbfd50a057fd4,packup,2,101,142,0,0,0,False
466785583fbccd1620a1752ac4d0a1ed,packup,2,2101,3051,0,0,0,False
4676f13c9e1e1b325c39ea5aa85471fa,set-cover-ep,3,5048,5084,4870,0,0,True
46786939c5335993995f49ef4769c108,packup,2,152,1724,0,0,0,False
46794d64779449e51a14291902d2282c,set-cover,5,7913,7905,7744,7801,7460,False
46801b6ff56c37c1a638a4b300d290de,set-cover,4,7845,7508,7841,6702,0,False
46805b4051a1f609d4276ce197d2b944,packup,2,842,1871,0,0,0,False
468063d0da4a37612d265d0485cae464,mlic,2,176,100,0,0,0,False
4682ba9b2659effefbebd7ba1d77fb25,mlic,2,690,92650,0,0,0,False
468bb2adb18bba685cfefb5d1c464588,set-cover-ep,4,5557,4869,5392,5083,0,False
468c808256b1c1fc140137ce869696c0,packup,3,1505,2455,1740,0,0,False
468f0b4bc964f2d3c7246fcfca18b179,packup,4,2258,3228,1432,1937,0,False
4693a2ee4d8c858ddd79d536bcf4125b,mlic,2,288,50,0,0,0,False
4695c3f5d961939475b12fd95435257a,packup,3,2316,848,3266,0,0,False
46982733b7d2d998cda42819fee6c3ce,set-cover-ep,4,7350,7627,7189,7419,0,False
46a1f0db1e95acd100b991971ef9796b,packup,5,2932,868,3882,2247,2665,False
46a2af83dc3e22c4835016ba5da90a72,ftp,2,642263,9650877,0,0,0,False
46b6f6c327b22bb712ff9195dd5d870c,set-cover-ep,3,7837,7165,7364,0,0,True
46b96238f4be2ac3794fa36bd3f96be7,packup,3,1678,2628,1059,0,0,False
46bf2af1be537549868a5b484deee869,packup,2,395,653,0,0,0,False
46bfd689aeb4c4ec3c4ef8f399c4e5b0,packup,3,848,3878,2194,0,0,False
46c9d9a1d6ee38e9cfee3e6108766307,packup,2,859,1737,0,0,0,False
46cb5ebaa2447ce35d678f2edabb8e60,set-cover-sc,4,7837,7165,7364,7747,0,False
46d041502bd95cf2c1511f8785421254,set-cover,4,7913,7905,7744,7801,0,False
46f4d95361b696d7c29d14fa0ea971e4,packup,3,804,3869,2202,0,0,False
46f5e5bbec4302cc04bdb9ac7fcb5090,packup,3,2956,868,2204,0,0,False
471f20ed685b683ee210a4e45553ded3,mlic,2,238,10000,0,0,0,False
471f59ed11ba637ade3a4d07f3493f7c,packup,3,902,3231,2228,0,0,False
47247ed7985af3709b4d1c8a9fc152f5,set-cover-ep,4,4702,5335,4940,4597,0,False
472bb74b03b94a716d1f9bbce849a85d,set-cover-ep,3,8009,7558,7866,0,0,False
473364d91a51594cc3ab432c6b4f49fd,set-cover-sc,3,10426,10475,10462,0,0,False
4734532b1972cecf21ed3edf2f8cb9f9,ftp,2,110564,1614182,0,0,0,False
4744b9cc1677599dfdabd5a7a2e7abfa,packup,3,2247,3197,2183,0,0,False
474e6aaad5cd0a10ea32be2e2d3fb2fc,set-cover,5,7837,7165,7364,7747,7370,False
4752313d61b76a860e7170de2363b024,set-cover-sc,3,10129,10377,9390,0,0,False
475a8db22a1a3bcdb830e9a167efc348,packup,2,1614,1159,0,0,0,False
476204c90a35357281c8886a4f8f080b,packup,2,1431,1833,0,0,0,False
4762a3f7cb750d1868b28ce506768704,packup,4,2788,3424,1739,2122,0,False
47688b058496bea4c10de4842525c664,packup,3,2789,538,1758,0,0,False
47691426e1073e3aff03c187f2846479,packup,3,928,3664,2256,0,0,False
47697523243d730cfd83a42c11bcc0e0,packup,2,576,562,0,0,0,False
476d6023e68c136bd9316207c41f83ef,packup,2,2594,2592,0,0,0,False
47701022e6331b0cfb45301ef0c21e14,packup,5,2790,561,3426,1760,2126,True
4771f295393c4f211cc59e13de0e1072,packup,3,565,3425,1758,0,0,False
47839eb84807f0e3cae41fd827ee7794,packup,2,801,794,0,0,0,False
4790e2fbc94a7858105b85bc4971026a,packup,2,902,1852,0,0,0,False
47953a7dca0bc0ca3391d0e3b86a8673,set-cover,5,10129,10377,9390,10900,10037,False
479e83c8b384e66fd40a3701e2b35012,set-cover-sc,5,5557,4869,5392,5083,4928,False
47be6a862516c76e50c76281535d87f5,packup,2,827,3822,0,0,0,False
47d0e369169c488302c662ea3ee5cb94,packup,5,4463,883,5413,3887,3733,False
47e344a3de3bcd81cea7cec604eca29e,packup,2,895,1189,0,0,0,False
47e39809ad36d55992e03c9ec3d71494,mlic,2,238,50,0,0,0,False
47f2b29301e3f6378f78014bdf3b4645,packup,3,1854,1283,1611,0,0,False
47f96f31ba4cc638a7e55b2ab6d5016a,set-cover,4,7350,7627,7189,7419,0,False
47fd85bfe5da31443e130e817ad403b6,packup,3,0,5093,3199,0,0,False
48023feac57c9fb4f9b7ca8308b3585a,packup,2,950,888,0,0,0,False
480aba9043b706dbae54db5f91257ff8,set-cover-sc,4,8009,7558,7866,7189,0,False
481179e630fc75823fae816c99b8bbf9,packup,2,320,378,0,0,0,False
4817472549f282dc1a2a6eefad259c1a,set-cover,3,5557,4869,5392,0,0,False
4838d085f968767fb548be12349bcc5e,set-cover,3,10132,9985,9996,0,0,False
484cca21469de4c14435b63581f586ef,set-cover-sc,2,8858,9433,0,0,0,False
485194eec1d600ff9bf0b0dc7bd15774,packup,3,555,1212,831,0,0,False
48573c06356422c36ab3f8e7dcb47f3d,set-cover,4,4702,5335,4940,4597,0,False
485daf06e5fee71b31820c423f096ad9,packup,3,2731,3681,2094,0,0,False
486610cb8aac76e869306da983e059f2,packup,3,218,226,391,0,0,False
486618b32155074e95875a3368b70d96,packup,4,2166,885,3116,1835,0,False
486d127098d3022c68ecb9a0d408a2df,set-cover,4,5557,4869,5392,5083,0,False
4872a5304a5d81bec24ae85613d8fc28,packup,2,2678,3187,0,0,0,False
488db096fb9870217747f8d9f89c470a,packup,2,145,1717,0,0,0,False
488e92c905003ff00a20def5b386f126,packup,2,3260,2248,0,0,0,False
489c9c3eeb660f68f06d4d4c8f7ad985,set-cover-sc,3,8009,7558,7866,0,0,False
48a7a7b46b6cd33f30cc343e593cba63,mlic,2,250,1000,0,0,0,False
48a947203734b03b2312bce1bb7af19e,packup,2,2098,3048,0,0,0,False
48bb66ab1bcc547a67e02da4094f300f,packup,3,797,3899,3729,0,0,False
48bf14874920ed211cdf2fb49a6b141d,packup,3,5294,3558,3559,0,0,False
48c202df7fcc654dcabb258e724f9d35,set-cover-sc,2,7800,7461,0,0,0,False
48cbef9df08cb57055018ca2cb75a53d,set-cover,5,7845,7508,7841,6702,8210,False
48d5338afb21b951b51fbdcc0c7c70fc,packup,3,5349,3821,3661,0,0,False
48e58798a5dd551ba42750013a7e882e,set-cover-ep,4,5214,4915,5224,5153,0,False
48e6f22c303f7d587b0c84f8d81d81a7,packup,3,0,1573,1952,0,0,False
48ea5af15404affebe6130926ad94812,set-cover-sc,3,5214,4915,5224,0,0,False
48f43c4b990eabb5ccfb7d2700a177aa,set-cover,4,5214,4915,5224,5153,0,False
48fc3b1b1c0ca3944aeec49f0428f45f,packup,2,1513,873,0,0,0,False
49015307e96922db598adeb18e238924,ftp,2,52869,691365,0,0,0,False
490915c78f019d436c41cee2ab3bd8a1,packup,3,797,3276,2286,0,0,False
4929e4b94a9e6e06019bd293386cf7d3,set-cover,5,10129,10377,9390,10900,10037,False
492ae06b50feed435a56c4501df393c1,packup,2,237,342,0,0,0,False
4930012c0e38f16452aaf665b4353389,packup,3,5012,2827,3026,0,0,False
4930c3dbbf7d06b71d951e096111026d,set-cover-sc,5,7913,7905,7744,7801,7460,False
493c8eafe54447282954b67ebfb97efa,mlic,2,22,50,0,0,0,False
49476b7677a4678a0c84ce9f4706538d,set-cover-ep,3,5214,4915,5224,0,0,False
4948213bbcd20796f735384e70455e85,set-cover,4,7837,7165,7364,7747,0,False
495efe845eb9152a1f3423d40ebdc434,packup,4,2588,872,3538,2406,0,False
496324c7906ac0182e82b0f6075c415b,packup,4,1574,3397,1539,779,0,False
4975a3d427402716d3a5e9e872fbeeb9,packup,4,2919,804,3869,2202,0,False
4976721da079fa0d758c1588e440de2f,packup,3,1869,2678,3187,0,0,False
497ce8bd94914ae3d8bf49c56ce71b9a,set-cover-ep,5,10426,10475,10462,10115,10504,False
497f1c9626fe1121d5a630dc150b6682,set-cover-ep,2,7350,7627,0,0,0,False
49a9400a2ecfedc84ceafd1d660cd794,set-cover-ep,5,4702,5335,4940,4597,4944,False
49ab6dfcc8e494cb8f1793d9d881b9e1,packup,2,797,3821,0,0,0,False
49b81c4b694412bdad1f6e8ffaecdc69,packup,3,873,5369,3809,0,0,False
49b8cc318c8de3a67240ba95dde17210,ftp,2,21865,334115,0,0,0,False
49baaf4041d55a2654002121e3fe7ac7,packup,2,1663,842,0,0,0,False
49c85d449aac22e8aa83bd35a0bc0fab,mlic,2,22,100,0,0,0,False
49cd5a069ead365c65ee4bc2fa4884b1,packup,2,848,3805,0,0,0,False
49ceb9e82129090291a632d9e716ee73,packup,4,1422,2994,1063,405,0,False
49d531c25798cd69825cdc49b6c22e33,packup,2,1206,822,0,0,0,False
49e6e36098690aac8026eee6071a348d,set-cover-ep,3,10523,10424,9675,0,0,False
49e79039e0656e93cc230b4ddcce7dac,packup,3,832,2461,1751,0,0,False
49fc469ef0bedb5b871d18d9b363e3f1,packup,3,4028,4978,3291,0,0,False
49fd8210da487ef75880922e6d929654,packup,2,2783,2649,0,0,0,False
49fee0d413467ba1a53699c677a5f683,mlic,2,220,30000,0,0,0,False
49ffad0971d50d1d55d6389321e659e3,packup,3,2187,3569,1718,0,0,False
4a02db36a4ee0c4a3d439d8b32862844,mlic,2,54,50,0,0,0,False
4a0b61050be9ed8c3af8c6816e30290d,packup,2,547,1758,0,0,0,False
4a1049cd06e9ece79a02b7992ec0ab77,packup,2,557,1212,0,0,0,False
4a122e9c07706787397ba1aa6853bb2d,packup,3,1315,1429,739,0,0,False
4a2012a21c65c30ed257ae388dcf55e5,ftp,2,477791,6726614,0,0,0,False
4a4453f642c4d9fe875eed2259099dee,packup,3,5346,3812,3663,0,0,False
4a498aece3944bcb87517db4c7bd5e01,packup,2,368,425,0,0,0,False
4a5f17254f8c23531da873f9c60b1e2a,set-cover-sc,3,10037,9537,10011,0,0,False
4a6a13e5beaa60e0b803a9841212527c,packup,2,3674,2071,0,0,0,False
4a775f29962bec9041c3ccf7960731b2,packup,3,882,5324,3744,0,0,False
4a8adddbaa6454214d29e092ebad9ad3,set-cover,5,5214,4915,5224,5153,5042,False
4a9bbf6d3eb981417e911229436b0b27,packup,4,1483,885,2433,1734,0,False
4a9c9ed831aa70cdccb3c8ced6493a81,mlic,2,176,100,0,0,0,False
4ad5e97bee2227b4949bdd99a58cf93e,set-cover-ep,4,10132,9985,9996,10034,0,False
4aeb3c3b76837f6ceec8c0a8d4c7434b,set-cover,4,7350,7627,7189,7419,0,False
4aeec2f7c45fa88febf10226e902bf35,set-cover-sc,3,7913,7905,7744,0,0,False
4af99d4f19187cb4e625c4db11071b39,packup,3,5341,3798,3662,0,0,False
4afb3b8988aade6fe273746020fe2eec,set-cover-sc,2,5999,6019,0,0,0,False
4b0baaca53c60919cd0aa1aee56df5e0,packup,4,2941,3891,2238,2671,0,False
4b11fd10f214f1c93ff86d0c19e73583,packup,3,3359,2635,2634,0,0,False
4b12d8bd59b26af664ebee17011f402d,set-cover,5,7350,7627,7189,7419,7434,False
4b138261e96eb5cd4b783cef58bf456e,packup,2,1052,2772,0,0,0,False
4b2153b3507a78b163fe7312ff2c64cd,set-cover-sc,5,5048,5084,4870,5115,4882,False
4b2b36a67b9f0e496a64e2717d06dbf1,packup,4,873,5397,3871,3715,0,False
4b2c31268ea5dae7aee163fe574924eb,set-cover-sc,5,10037,9537,10011,10012,9942,False
4b38049e34b014c0d12bcbb3cb0d0c07,packup,4,2789,538,3425,1758,0,False
4b5bfffdef1ca50647234df11f82519f,set-cover-ep,3,10129,10377,9390,0,0,False
4b657343ec5cae0e546106662e738a2e,packup,2,1272,1622,0,0,0,False
4b66a87689e9023d6b9bcebf3d1fd363,packup,3,1487,855,2437,0,0,False
4b66fd2ba8489ee84436c16f129560ea,packup,3,3119,1867,1969,0,0,False
4b85d7c3714690171a31fae7609617fe,packup,2,904,3210,0,0,0,False
4b8d2ccd6a674984b733f77c77a7ab14,packup,3,3540,2867,2823,0,0,False
4b8eafed8595ddf9ea251b81563e098e,packup,2,576,553,0,0,0,False
4b904f36b50125e5b172f3c7a3eb91fa,packup,2,1470,878,0,0,0,False
4b910bd6d78bef1782e96d50b5016d32,packup,5,2928,859,3878,2242,2664,False
4b93488926e7cf3a96d0c345f704984c,packup,3,1055,1377,1598,0,0,False
4ba431ddc59aa2dda17379d87266a865,packup,2,549,831,0,0,0,False
4ba5e6ee13d6b30568a298a02090918e,packup,4,576,558,1212,831,0,False
4bb08452851899a3c14b64d4942f58c4,ftp,2,925932,11642565,0,0,0,False
4bbc4a24fb368b75b149e52a536c87a9,set-cover-ep,5,4702,5335,4940,4597,4944,False
4bbd4881725a0bb4f80d82079eecd346,set-cover-sc,2,7141,6650,0,0,0,False
4bbd97dd198288f278f006761acca1f9,set-cover-sc,5,5214,4915,5224,5153,5042,False
4bc49f1980fd9da469c9383c48265dd0,packup,4,2925,744,3875,2193,0,False
4bce2025d857d74c00fe8390a02055f6,ftp,2,629080,9444497,0,0,0,False
